城市,日期,AQI,质量等级,PC1,PC2,聚类,PM2.5,PM10,NO2,SO2,CO,O3
兰州市,2014-09-14,55,良,-0.10588463149457666,1.2518610202143585,3,37,61.0,17.0,9,0.71,36
兰州市,2014-09-15,49,优,-1.0229432625543287,-0.478787313637629,1,29,49.0,22.0,11,0.88,41
兰州市,2014-09-16,41,优,-1.4786298663218274,-0.9301793652813569,1,23,39.0,23.0,9,0.93,37
兰州市,2014-09-17,61,良,-0.743603504913624,-0.9513971971943852,0,36,71.0,37.0,12,1.02,45
兰州市,2014-09-18,82,良,0.8510230467061003,-0.5333003876237193,0,54,108.0,43.0,20,1.37,44
兰州市,2014-09-19,82,良,1.0718898556221874,-0.33760370474570567,0,47,107.0,49.0,23,1.25,45
兰州市,2014-09-20,75,良,0.43640892085353833,-0.501419312676612,0,34,98.0,42.0,20,1.25,39
兰州市,2014-09-21,51,良,-0.594142943596851,-0.7656344440675515,0,27,54.0,27.0,13,1.15,27
兰州市,2014-09-22,42,优,-1.6662494961048235,-0.7955467362165859,1,25,40.0,23.0,8,0.85,41
兰州市,2014-09-23,62,良,-0.2706291072783761,-1.307193204345896,0,43,66.0,42.0,12,1.45,42
兰州市,2014-09-24,89,良,1.1775244137943792,-0.5537035093598071,0,58,119.0,49.0,21,1.67,54
兰州市,2014-09-25,68,良,-0.13496601265718638,0.0712245249861256,0,35,85.0,36.0,13,1.08,47
兰州市,2014-09-26,77,良,0.6256348720508226,-0.6208067602459986,0,47,100.0,38.0,22,1.27,37
兰州市,2014-09-27,94,良,1.5131854095589354,-0.1977547149970581,0,62,126.0,39.0,23,1.43,33
兰州市,2014-09-28,75,良,0.35771458625158914,0.45303600509976866,0,50,83.0,31.0,13,1.24,49
兰州市,2014-09-29,90,良,1.253367726070363,0.13418641626648353,0,56,128.0,37.0,21,1.35,44
兰州市,2014-09-30,64,良,-0.17276799331313833,0.3348363862831516,0,33,76.0,19.0,14,1.06,39
兰州市,2014-10-01,65,良,-0.7594518601099394,0.06585576273337859,1,36,78.0,17.0,10,0.93,40
兰州市,2014-10-02,99,良,0.8142721379000185,0.5020340269067214,0,59,144.0,28.0,16,1.19,44
兰州市,2014-10-03,92,良,0.6546834484636168,1.308620822491358,3,51,132.0,22.0,17,0.96,51
兰州市,2014-10-04,60,良,-0.8342839233140259,0.7098964421995647,1,29,73.0,16.0,11,0.79,50
兰州市,2014-10-05,77,良,0.677648632393641,-0.741915632334283,0,43,101.0,33.0,25,1.42,40
兰州市,2014-10-06,72,良,0.18150770432460933,-0.16151938823674813,0,39,91.0,27.0,21,1.16,43
兰州市,2014-10-07,75,良,0.685154949881527,-0.4050744456334917,0,49,93.0,34.0,24,1.11,37
兰州市,2014-10-08,85,良,1.0067818992199697,-0.054716553054595385,0,59,101.0,31.0,24,1.21,41
兰州市,2014-10-09,57,良,-0.6751505550106868,0.21529170792372046,0,33,64.0,22.0,10,0.9,41
兰州市,2014-10-10,76,良,-0.3968482640312359,-0.08514326900861685,0,45,91.0,20.0,15,0.93,41
兰州市,2014-10-11,29,优,-2.0676609822047816,-0.08050684674739837,1,12,22.0,13.0,9,0.68,53
兰州市,2014-10-12,41,优,-1.4282389482835123,-1.445265333297363,1,28,39.0,25.0,13,1.05,41
兰州市,2014-10-13,71,良,0.027949456218943697,-1.0688971504865552,0,50,80.0,35.0,17,1.42,43
兰州市,2014-10-14,107,轻度污染,2.2186368061952884,-0.29761061068447714,2,79,134.0,44.0,25,1.88,42
兰州市,2014-10-15,92,良,1.6995291482176256,0.44248984839451416,0,59,127.0,40.0,22,1.17,28
兰州市,2014-10-16,81,良,1.2986077361468196,-0.1259090389860642,0,55,98.0,36.0,17,1.44,22
兰州市,2014-10-17,134,轻度污染,2.8666107217541215,-0.04116600029908476,2,91,136.0,53.0,20,1.75,28
兰州市,2014-10-18,124,轻度污染,3.406617276881456,1.444196096407564,2,91,132.0,46.0,24,1.44,37
兰州市,2014-10-19,76,良,1.8966393217301176,0.8689710142495414,3,47,98.0,41.0,24,1.14,42
兰州市,2014-10-20,74,良,1.2600892072814844,-0.013461628170176997,0,49,97.0,38.0,19,1.16,33
兰州市,2014-10-21,64,良,0.7814592172624992,-0.4802192517287651,0,40,73.0,48.0,16,1.25,41
兰州市,2014-10-22,89,良,1.8472146649836207,-0.41137272824913285,0,59,120.0,48.0,23,1.48,38
兰州市,2014-10-23,98,良,3.104807428339398,-0.16863162171977833,2,71,132.0,52.0,30,1.72,31
兰州市,2014-10-24,98,良,3.4285151530450033,-0.39352409439920144,2,70,126.0,60.0,33,1.91,34
兰州市,2014-10-25,81,良,2.4688816193633176,-0.4730130128841937,2,55,105.0,48.0,30,1.69,27
兰州市,2014-10-26,86,良,2.1151471572496447,-0.3835887940550063,0,63,103.0,46.0,26,1.62,36
兰州市,2014-10-27,68,良,0.8669414678486409,-0.062308776870469304,0,46,78.0,35.0,17,1.25,34
兰州市,2014-10-28,41,优,-0.5210517100373216,-0.7054417986253211,0,21,45.0,34.0,11,1.06,35
兰州市,2014-10-29,70,良,0.48354909066324664,-1.0596477094007108,0,46,85.0,36.0,18,1.49,37
兰州市,2014-10-30,43,优,-0.6645571975443987,-0.7362212011099102,0,25,41.0,32.0,13,0.96,35
兰州市,2014-10-31,39,优,-1.4482279872739698,-1.2049213496293498,1,22,37.0,31.0,11,0.87,41
兰州市,2014-11-01,46,优,-1.6306182300612433,-1.0276176340847751,1,26,46.0,34.0,11,0.72,52
兰州市,2014-11-02,86,良,1.4692405411773075,-1.7301605547136998,0,58,115.0,66.0,22,1.64,30
兰州市,2014-11-03,129,轻度污染,4.282591854878666,-1.0511407275630062,2,91,166.0,90.5,33,2.33,41
兰州市,2014-11-04,106,轻度污染,4.710272315466356,-0.8796360052926431,2,79,129.0,83.0,31,2.5,13
兰州市,2014-11-05,111,轻度污染,4.958254782667301,-1.2982806844619375,2,83,135.0,83.0,36,2.75,21
兰州市,2014-11-06,122,轻度污染,5.392096721944135,-0.8325769311630733,2,91,150.0,76.0,32,2.76,7
兰州市,2014-11-07,101,轻度污染,4.43345191031288,-0.2094197101086913,2,75,122.0,67.0,33,2.09,21
兰州市,2014-11-08,104,轻度污染,4.414319328298355,-0.6485311059897779,2,77,119.0,68.0,27,2.26,10
兰州市,2014-11-09,65,良,2.0059569018195504,-0.154133341725964,0,44,70.0,45.0,20,1.32,16
兰州市,2014-11-10,79,良,0.4354594280898858,0.43906199923477895,0,41,106.0,28.0,16,0.8,43
兰州市,2014-11-11,81,良,1.1270926428409467,0.13339433546984447,0,44,110.0,42.0,15,1.17,35
兰州市,2014-11-12,67,良,0.3969061414845961,-0.1213758249103797,0,31,82.0,32.0,20,0.97,36
兰州市,2014-11-13,118,轻度污染,4.101111879262665,-1.215054216098267,2,84,159.0,65.0,34,2.33,18
兰州市,2014-11-14,98,良,3.4137572949459996,0.2617508733400467,2,71,140.0,42.0,30,1.92,18
兰州市,2014-11-15,81,良,0.7778204242800743,0.5067554079127515,0,40,109.0,25.0,20,1.12,35
兰州市,2014-11-16,108,轻度污染,3.3120987111182525,-0.40082411302203036,2,73,161.0,46.0,29,2.14,20
兰州市,2014-11-17,119,轻度污染,4.837722820538218,-0.158784517879406,2,87,170.0,53.0,36,2.59,18
兰州市,2014-11-18,122,轻度污染,5.312386521400486,0.09092191973196523,2,91,167.0,48.0,38,2.82,18
兰州市,2014-11-19,117,轻度污染,4.959400209017751,0.3477238669894694,2,86,156.0,60.0,37,2.0,21
兰州市,2014-11-20,111,轻度污染,4.117238980636678,0.5125327531899792,2,75,155.0,54.0,29,1.79,18
兰州市,2014-11-21,106,轻度污染,4.780661857617774,-0.41210920493161485,2,79,132.0,66.0,38,2.08,17
兰州市,2014-11-22,97,良,3.8125788838399375,0.11103994501868854,2,72,115.0,45.0,37,1.79,28
兰州市,2014-11-23,78,良,2.745732892121422,-0.1148917357659202,2,54,99.0,48.0,30,1.55,32
兰州市,2014-11-24,97,良,2.6395818963919795,-0.24831971269284372,2,72,100.0,46.0,21,1.65,22
兰州市,2014-11-25,141,轻度污染,5.552828011860605,-0.6246188273486434,2,91,172.0,68.0,29,3.08,10
兰州市,2014-11-26,94,良,3.1317801129124474,1.139654661989743,2,65,110.0,34.0,22,1.95,29
兰州市,2014-11-27,43,优,-0.2964364809074265,0.23129164088441065,0,23,41.0,28.0,11,0.85,40
兰州市,2014-11-28,101,轻度污染,2.6588258740799433,-1.3758852035181746,2,75,118.0,57.0,18,2.14,16
兰州市,2014-11-29,83,良,2.1607059626464267,-0.02218865345427411,0,59,91.0,40.0,19,1.9,29
兰州市,2014-11-30,56,良,-0.666677714827538,0.3039456862438917,0,21,60.0,25.0,12,0.84,52
兰州市,2014-12-01,113,轻度污染,4.18101511330327,-1.6834386197762956,2,79,156.0,66.0,34,2.73,19
兰州市,2014-12-02,111,轻度污染,4.692169350714334,-0.32708078275609026,2,82,164.0,57.0,29,2.83,12
兰州市,2014-12-03,70,良,0.8299925985130691,0.36047635406273193,0,30,88.0,34.0,24,1.15,46
兰州市,2014-12-04,105,轻度污染,3.928499724041708,-1.4140484222001588,2,69,143.0,63.0,38,2.63,32
兰州市,2014-12-05,141,轻度污染,6.636826840529831,-1.1421511122961259,2,91,204.0,78.0,38,4.25,27
兰州市,2014-12-06,92,良,2.9368364909389664,0.7624085083864899,2,63,104.0,43.0,23,1.79,27
兰州市,2014-12-07,113,轻度污染,4.662149786175897,-0.74737666093842,2,71,165.0,58.0,38,2.53,15
兰州市,2014-12-08,123,轻度污染,5.248577636217267,-0.40254060765324107,2,91,145.0,63.0,31,2.91,15
兰州市,2014-12-09,67,良,0.7625550946436432,1.030118437142221,3,33,82.0,25.0,15,0.95,32
兰州市,2014-12-10,106,轻度污染,2.3162550201112264,-0.13619266753237913,2,54,159.0,44.0,24,1.41,22
兰州市,2014-12-11,95,良,0.577054848188094,1.6790583004244584,3,36,139.0,23.0,14,0.79,51
兰州市,2014-12-12,95,良,2.3624240259472713,-0.09738684330921486,2,54,136.0,49.0,20,1.65,19
兰州市,2014-12-13,125,轻度污染,5.138254826710353,-0.6272697165519777,2,91,181.0,68.0,36,2.49,12
兰州市,2014-12-14,138,轻度污染,4.902356030262299,0.67644722886516,2,84,197.0,56.0,38,2.06,25
兰州市,2014-12-15,104,轻度污染,0.9703193451190675,2.220564337918028,3,40,143.0,27.0,16,0.72,53
兰州市,2014-12-16,97,良,4.102397229158034,-1.1220067149394612,2,65,120.0,68.0,38,2.14,14
兰州市,2014-12-17,141,轻度污染,5.7561142492058766,-1.2083605835772846,2,91,159.0,69.0,38,3.41,16
兰州市,2014-12-18,141,轻度污染,6.72053375224398,0.28743801094979476,2,91,212.0,82.0,38,3.15,28
兰州市,2014-12-19,112,轻度污染,5.0378160816455875,0.5509118511301773,2,84,134.0,54.0,38,2.11,20
兰州市,2014-12-20,77,良,2.4839126369618842,0.2417886173571791,2,49,95.0,35.0,34,1.39,31
兰州市,2014-12-21,66,良,1.9343311070741511,-1.0346858208650898,0,42,75.0,40.0,33,1.63,27
兰州市,2014-12-22,138,轻度污染,5.132825664781813,-1.359301679188387,2,91,155.0,59.0,38,3.05,16
兰州市,2014-12-23,141,轻度污染,5.956532274489618,0.26911110741376454,2,91,163.0,60.0,38,2.87,18
兰州市,2014-12-24,106,轻度污染,4.7137627194381,0.38233168188319977,2,79,118.0,52.0,38,2.13,22
兰州市,2014-12-25,118,轻度污染,4.97960587708296,-0.39714166831510483,2,88,136.0,60.0,38,2.42,20
兰州市,2014-12-26,141,轻度污染,5.4113214548426845,0.14833405395657476,2,91,165.0,56.0,38,2.51,18
兰州市,2014-12-27,141,轻度污染,6.309677146667002,0.5908413077097259,2,91,189.0,62.0,38,2.83,17
兰州市,2014-12-28,141,轻度污染,7.079595331945172,0.5417668069729685,2,91,214.5,71.0,38,3.29,20
兰州市,2014-12-29,141,轻度污染,6.466501270115217,0.46495404967481135,2,91,173.0,66.0,38,3.0,23
兰州市,2014-12-30,111,轻度污染,5.274499395148026,0.6573432786054806,2,81,136.0,50.0,38,2.38,23
兰州市,2014-12-31,69,良,2.7874350641383208,-0.36389221328139665,2,34,85.0,37.0,35,1.7,16
兰州市,2015-01-01,134,轻度污染,5.2384385168693814,-0.9345659434293959,2,91,164.0,57.0,38,2.91,20
兰州市,2015-01-02,141,轻度污染,6.291831433150956,0.2901057659006199,2,91,179.0,59.0,38,3.21,21
兰州市,2015-01-03,141,轻度污染,7.232359314971221,0.12242474870942133,2,91,212.0,74.0,38,3.69,18
兰州市,2015-01-04,92,良,2.999469602468894,1.2128246430070022,2,56,111.0,37.0,30,1.45,37
兰州市,2015-01-05,48,优,0.4991464173754582,-0.3779158603646089,0,17,52.0,31.0,25,1.17,39
兰州市,2015-01-06,59,良,1.4171207153434624,-2.029640110437482,0,34,66.0,41.0,33,1.81,23
兰州市,2015-01-07,67,良,1.7331608607702402,-1.4561476224267473,0,46,79.0,40.0,28,1.8,19
兰州市,2015-01-08,91,良,3.6043639607584548,-1.8835812053165615,2,64,115.0,55.0,38,2.67,18
兰州市,2015-01-09,117,轻度污染,5.253833411203421,-1.6537250942960808,2,88,138.0,69.0,38,3.41,17
兰州市,2015-01-10,109,轻度污染,5.4368413944695035,-1.34123705467126,2,81,133.0,69.0,38,3.62,20
兰州市,2015-01-11,118,轻度污染,6.152976245928985,-1.6320285912194177,2,87,149.0,73.0,38,4.21,19
兰州市,2015-01-12,127,轻度污染,6.661124730943912,-1.2040573496315667,2,91,161.0,80.0,38,4.03,20
兰州市,2015-01-13,94,良,4.307596809565574,-0.06406442193304333,2,69,108.0,46.0,34,2.64,25
兰州市,2015-01-14,96,良,3.769503792730444,-0.44927057853386543,2,70,111.0,50.0,31,2.23,23
兰州市,2015-01-15,64,良,1.0851834599847587,0.2525061316045906,0,31,75.0,33.0,22,1.37,49
兰州市,2015-01-16,99,良,4.571914912121583,-1.9895062048606682,2,68,132.0,73.0,38,3.09,28
兰州市,2015-01-17,88,良,2.972773526846694,-0.21160871610537174,2,57,114.0,48.0,29,2.21,41
兰州市,2015-01-18,80,良,3.3871454778787498,-1.4724279945613543,2,50,101.0,62.0,33,2.85,37
兰州市,2015-01-19,91,良,4.351344861941492,-2.0352697098263253,2,63,118.0,67.0,38,3.48,32
兰州市,2015-01-20,91,良,3.759576804545231,-1.1329708639276044,2,64,120.0,57.0,38,2.76,38
兰州市,2015-01-21,90,良,4.64441497913284,-2.3217581057973184,2,53,124.0,86.0,38,3.61,35
兰州市,2015-01-22,110,轻度污染,5.591371130324207,-1.9300795206025314,2,79,146.0,84.0,38,3.69,26
兰州市,2015-01-23,118,轻度污染,5.511114140833779,-0.8221987020835124,2,88,152.0,75.0,38,3.1,29
兰州市,2015-01-24,87,良,2.3567955725723846,0.5521095341812136,2,45,120.0,39.0,28,1.89,50
兰州市,2015-01-25,101,轻度污染,4.542672718077852,-1.1745011072398446,2,73,137.0,63.0,38,2.97,32
兰州市,2015-01-26,78,良,1.007352960823371,0.6521867599805657,0,33,103.0,25.0,23,1.56,58
兰州市,2015-01-27,62,良,0.9903071106708798,-0.7359837119868591,0,31,72.0,33.0,27,1.78,46
兰州市,2015-01-28,70,良,0.5627539437187248,-0.5204560420342716,0,38,87.0,26.0,22,1.55,43
兰州市,2015-01-29,78,良,0.5405210316689449,-0.38041200234230865,0,32,104.0,28.0,20,1.8,49
兰州市,2015-01-30,67,良,0.770056794244914,-0.9389855519807925,0,38,77.0,37.0,18,1.99,36
兰州市,2015-01-31,83,良,1.505613636410935,-1.1599261117370736,0,61,73.0,36.0,23,2.41,42
兰州市,2015-02-01,90,良,1.8017841062597466,-0.7752970613253305,0,66,81.0,39.0,19,2.51,40
兰州市,2015-02-02,81,良,1.7536832280855568,-0.6261340322395971,0,59,75.0,39.0,24,2.29,47
兰州市,2015-02-03,91,良,2.462238746774013,-0.729972564643193,2,67,98.0,41.0,30,2.39,45
兰州市,2015-02-04,60,良,0.017516905604595418,0.38479727844297934,0,42,52.0,20.0,16,1.66,70
兰州市,2015-02-05,80,良,1.6030928642906452,-1.1221023988653769,0,58,76.0,43.0,22,2.21,44
兰州市,2015-02-06,90,良,2.2234460793267963,-0.3738912172098227,2,65,96.0,36.0,28,2.1,45
兰州市,2015-02-07,72,良,1.185474641845526,-0.02656297645970765,0,42,91.0,37.0,19,1.87,53
兰州市,2015-02-08,86,良,2.1526139280461662,-0.7441337864587937,0,55,116.0,52.0,24,2.22,48
兰州市,2015-02-09,95,良,3.7003414916486816,-1.0207434503440957,2,68,131.0,63.0,35,2.64,42
兰州市,2015-02-10,95,良,3.499429728072395,-0.721486694327958,2,68,120.0,56.0,35,2.49,42
兰州市,2015-02-11,84,良,3.7105402798059908,-1.4059832955675176,2,54,111.0,69.0,38,2.66,39
兰州市,2015-02-12,86,良,4.124648991699993,-1.9376149526438216,2,58,114.0,75.0,38,3.14,38
兰州市,2015-02-13,80,良,3.6554769212117684,-1.7989139610051965,2,53,103.0,64.0,38,2.99,36
兰州市,2015-02-14,141,轻度污染,3.941824616825448,0.45947309301300526,2,80,214.5,42.0,32,2.51,46
兰州市,2015-02-15,77,良,0.796385921966148,1.7311844615573906,3,29,103.0,24.0,15,1.42,63
兰州市,2015-02-16,78,良,2.2713837262935326,-1.0629507616830398,2,45,103.0,49.0,34,2.29,51
兰州市,2015-02-17,76,良,2.523934827485839,-1.2401933135291747,2,48,100.0,46.0,38,2.58,53
兰州市,2015-02-18,92,良,2.6314273469030507,-0.5277484870987823,2,65,120.0,39.0,38,2.31,59
兰州市,2015-02-19,124,轻度污染,2.893783187583791,0.8011341594437995,2,91,138.0,30.0,30,2.0,57
兰州市,2015-02-20,77,良,0.14395540292373715,1.937153085629131,3,35,102.0,15.0,15,1.08,73
兰州市,2015-02-21,68,良,-0.7170898083929864,0.4992619228835295,1,27,84.0,16.0,13,1.15,62
兰州市,2015-02-22,67,良,-0.17294153150814298,-0.17214244165829973,0,30,81.0,26.0,19,1.44,63
兰州市,2015-02-23,75,良,-0.21892598104580752,0.2545836464200449,0,37,98.0,22.0,16,1.39,66
兰州市,2015-02-24,52,良,-0.3113493395111013,-0.5491063949293044,0,29,57.0,28.0,10,1.58,40
兰州市,2015-02-25,130,轻度污染,0.7567214469700217,0.8929193939590108,3,57,208.0,26.0,9,1.43,47
兰州市,2015-02-26,74,良,0.4720480420169939,0.9845649239918124,3,38,97.0,31.0,12,1.45,51
兰州市,2015-02-27,106,轻度污染,-0.039986157122390634,1.0592401423422524,3,43,160.0,17.0,16,1.14,63
兰州市,2015-02-28,45,优,-0.9167310128771379,0.24260881473402968,1,18,45.0,20.0,15,1.17,58
兰州市,2015-03-01,71,良,0.7757718303612728,-1.4601082470513562,0,46,83.0,37.0,30,2.2,65
兰州市,2015-03-02,141,轻度污染,1.7970082916910664,0.7889755114832213,3,61,214.5,31.0,23,1.59,48
兰州市,2015-03-03,141,轻度污染,2.1262753541773796,3.149458084992662,3,76,214.5,24.0,11,1.34,58
兰州市,2015-03-04,113,轻度污染,1.9278727267306182,2.0223949039463167,3,52,175.0,26.0,17,1.49,43
兰州市,2015-03-05,93,良,2.244779498658581,0.4454967248367831,2,59,123.0,34.0,25,1.84,36
兰州市,2015-03-06,85,良,1.9470714843674222,-0.06905408444108374,0,57,112.0,40.0,22,1.91,39
兰州市,2015-03-07,74,良,0.9040841351101706,0.12260622459453821,0,42,96.0,31.0,20,1.55,50
兰州市,2015-03-08,88,良,-0.5326361799511737,1.3460611746456315,3,35,123.0,20.0,12,1.05,87
兰州市,2015-03-09,119,轻度污染,0.5959527480866016,1.9244548489062832,3,47,186.0,17.0,16,0.95,64
兰州市,2015-03-10,92,良,1.237112542794313,1.124550333988059,3,42,132.0,26.0,25,1.18,48
兰州市,2015-03-11,99,良,2.0094709060181746,0.11016086517139495,0,52,146.0,47.0,29,1.55,49
兰州市,2015-03-12,125,轻度污染,3.087592226317945,0.8488055132456158,2,71,199.0,61.0,35,1.56,72
兰州市,2015-03-13,107,轻度污染,1.0037942387791328,1.8484983915591964,3,42,162.0,35.0,16,0.87,56
兰州市,2015-03-14,140,轻度污染,1.5241945109055057,1.990065968121888,3,54,214.5,40.0,13,0.95,52
兰州市,2015-03-15,141,轻度污染,3.830062618981394,1.4186562422656823,2,67,214.5,63.0,26,1.59,36
兰州市,2015-03-16,126,轻度污染,2.7474715327615775,1.9960035180199582,3,59,199.0,48.0,19,1.18,39
兰州市,2015-03-17,139,轻度污染,4.428235259503761,0.8843994289789686,2,73,214.5,63.0,31,1.9,29
兰州市,2015-03-18,101,轻度污染,2.4265422912159207,1.39892539092485,3,46,150.0,39.0,25,1.6,49
兰州市,2015-03-19,67,良,-0.44376205247288064,1.1601158373707459,3,32,81.0,25.0,10,0.92,68
兰州市,2015-03-20,82,良,0.0982328681287761,0.17101861051971573,0,35,112.0,36.0,18,0.9,56
兰州市,2015-03-21,112,轻度污染,2.104279173260981,0.404041794078798,0,60,171.0,56.0,22,1.34,49
兰州市,2015-03-22,108,轻度污染,3.108357594137888,0.2649163554002458,2,64,163.0,64.0,24,1.54,26
兰州市,2015-03-23,74,良,0.39153388875877143,1.0578959409820492,3,47,93.0,37.0,10,1.04,58
兰州市,2015-03-24,58,良,-0.9020809105879961,0.20844399347388676,1,34,65.0,38.0,7,0.81,64
兰州市,2015-03-25,73,良,0.12059453917724458,-0.7285165176829511,0,37,95.0,53.0,13,1.17,48
兰州市,2015-03-26,78,良,0.37687499495797216,-0.24270043507963637,0,40,105.0,56.0,13,1.06,52
兰州市,2015-03-27,102,轻度污染,0.8771324780231772,0.379052336590886,0,47,150.0,54.0,13,0.94,47
兰州市,2015-03-28,115,轻度污染,1.864881436349658,0.623026749615032,0,51,179.0,64.0,15,0.93,31
兰州市,2015-03-29,88,良,1.5765548052089084,0.4615544576555024,0,55,119.0,66.0,14,1.1,44
兰州市,2015-03-30,77,良,-0.001290600374834875,0.4415934564501255,0,38,102.0,44.0,13,0.91,61
兰州市,2015-03-31,98,良,0.6465456819923447,0.44922586599178665,0,48,143.0,52.0,13,0.91,54
兰州市,2015-04-01,101,轻度污染,1.1640206409336595,1.167729339081014,3,62,146.0,39.0,14,0.83,42
兰州市,2015-04-02,141,轻度污染,2.9905600140315185,1.7126631405636474,3,90,214.5,54.0,20,1.0,45
兰州市,2015-04-03,113,轻度污染,1.2039033764798999,2.7961822969027126,3,53,172.0,29.0,5,0.78,46
兰州市,2015-04-04,115,轻度污染,1.8600690705505083,1.5555231446072122,3,55,178.0,39.0,16,0.88,32
兰州市,2015-04-05,66,良,-0.26622669366909674,1.1776899966774412,3,22,81.0,30.0,19,0.68,73
兰州市,2015-04-06,46,优,-1.2832784570305646,-0.017360029963640205,1,25,46.0,31.0,8,0.77,63
兰州市,2015-04-07,49,优,-1.3889717234299122,-0.6233338134246258,1,23,50.0,34.0,8,1.01,63
兰州市,2015-04-08,51,良,-1.4491513536059115,-0.5310194677065657,1,26,53.0,30.0,8,0.96,59
兰州市,2015-04-09,55,良,-1.6824883787978957,-0.3004525699879411,1,30,60.0,29.0,9,0.8,67
兰州市,2015-04-10,79,良,0.004488610827526736,-0.6906156264051203,0,43,106.0,46.0,19,1.1,53
兰州市,2015-04-11,93,良,-1.0231292602914075,0.9647376254383669,1,33,133.0,33.0,8,0.64,71
兰州市,2015-04-12,121,轻度污染,-0.19993834043383976,1.5994180400506999,3,40,175.0,30.0,14,0.5,65
兰州市,2015-04-13,96,良,1.7571567395782561,0.01827180991575444,0,35,140.0,60.0,32,1.04,40
兰州市,2015-04-14,106,轻度污染,1.4429924129215905,0.10300888880317945,0,42,159.0,56.0,25,1.06,42
兰州市,2015-04-15,141,轻度污染,2.6900125332934364,1.1850628166518735,2,66,214.5,57.0,34,1.16,66
兰州市,2015-04-16,141,轻度污染,2.6277874747627346,3.191142312777965,3,90,214.5,41.0,21,0.85,74
兰州市,2015-04-17,141,轻度污染,2.778512907019185,2.6946279762099596,3,72,214.5,43.0,23,1.14,66
