日期,PM2.5,PM10,NO2,SO2,CO,O3
2023-04-13,45,173.0,13.0,7,0.4,98
2023-04-14,21,37.0,16.0,6,0.43,89
2023-04-15,31,75.0,47.0,15,0.71,51
2023-04-16,36,105.0,55.0,20,1.0,64
2023-04-17,44,142.0,41.0,10,0.59,66
2023-04-18,45,136.0,51.0,15,0.61,68
2023-04-19,91,214.5,41.0,10,0.55,58
2023-04-20,91,214.5,11.0,6,0.31,73
2023-04-21,70,202.0,11.0,4,0.4,72
2023-04-22,46,93.0,13.0,6,0.44,74
2023-04-23,28,31.0,18.0,5,0.53,57
2023-04-24,36,45.0,23.0,6,0.61,62
2023-04-25,31,54.0,32.0,6,0.49,73
2023-04-26,39,101.0,43.0,12,0.64,72
2023-04-27,39,102.0,17.0,8,0.39,87
2023-04-28,31,79.0,17.0,7,0.38,89
2023-04-29,31,77.0,40.0,13,0.67,69
2023-04-30,34,86.0,43.0,16,0.74,72
2023-05-01,33,73.0,22.0,7,0.43,92
2023-05-02,35,88.0,35.0,12,0.63,81
2023-05-03,33,76.0,18.0,7,0.46,95
2023-05-04,45,146.0,11.0,7,0.36,103
2023-05-05,35,69.0,20.0,8,0.47,90
2023-05-06,34,63.0,23.0,9,0.64,80
2023-05-07,26,37.0,20.0,8,0.6,87
2023-05-08,21,31.0,30.0,6,0.7,37
2023-05-09,24,28.0,17.0,5,0.53,75
2023-05-10,30,65.0,23.0,7,0.48,94
2023-05-11,30,69.0,24.0,7,0.49,98
2023-05-12,29,72.0,38.0,11,0.65,80
2023-05-13,25,67.0,43.0,9,0.58,70
2023-05-14,33,83.0,47.0,17,0.75,70
2023-05-15,31,89.0,43.0,18,0.71,84
2023-05-16,39,95.0,20.0,9,0.6,107
2023-05-17,28,54.0,15.0,7,0.49,100
2023-05-18,26,75.0,39.0,9,0.71,72
2023-05-19,30,101.0,40.0,12,0.68,82
2023-05-20,91,214.5,11.0,12,0.47,90
2023-05-21,48,139.0,10.0,8,0.55,88
2023-05-22,26,50.0,19.0,8,0.77,85
2023-05-23,24,57.0,23.0,9,0.53,96
2023-05-24,50,153.0,11.0,9,0.5,101
2023-05-25,31,75.0,13.0,9,0.48,106
2023-05-26,29,52.0,13.0,6,0.49,104
2023-05-27,26,55.0,20.0,8,0.58,89
2023-05-28,30,65.0,18.0,14,0.51,115
2023-05-29,38,98.0,28.0,12,0.62,101
2023-05-30,64,178.0,20.0,8,0.52,93
2023-05-31,38,76.0,12.0,6,0.48,102
2023-06-01,41,104.0,24.0,10,0.57,77
2023-06-02,25,42.0,25.0,5,0.59,73
2023-06-03,19,32.0,23.0,7,0.62,68
2023-06-04,18,27.0,16.0,6,0.53,95
2023-06-05,22,38.0,29.0,7,0.65,93
2023-06-06,28,50.0,40.0,14,0.83,73
2023-06-07,25,39.0,27.0,8,0.57,84
2023-06-08,25,52.0,45.0,12,0.67,82
2023-06-09,22,50.0,40.0,12,0.61,79
2023-06-10,24,55.0,43.0,11,0.73,81
2023-06-11,27,63.0,39.0,12,0.66,80
2023-06-12,23,35.0,18.0,10,0.56,106
2023-06-13,23,45.0,32.0,10,0.71,98
2023-06-14,22,51.0,36.0,11,0.66,107
2023-06-15,22,42.0,15.0,7,0.53,119
2023-06-16,19,33.0,13.0,6,0.52,109
2023-06-17,21,45.0,15.0,6,0.54,89
2023-06-18,48,88.0,16.0,8,0.51,106
2023-06-19,35,77.0,33.0,13,0.69,102
2023-06-20,28,57.0,42.0,15,0.71,91
2023-06-21,22,49.0,36.0,7,0.56,93
2023-06-22,19,40.0,22.0,6,0.44,111
2023-06-23,24,52.0,27.0,9,0.55,96
2023-06-24,25,50.0,29.0,7,0.62,92
2023-06-25,20,38.0,23.0,8,0.5,111
2023-06-26,63,191.0,22.0,9,0.49,112
2023-06-27,30,63.0,15.0,6,0.54,104
2023-06-28,31,68.0,22.0,14,0.59,86
2023-06-29,30,66.0,28.0,9,0.58,96
2023-06-30,24,57.0,28.0,12,0.53,101
2023-07-01,31,74.0,13.0,8,0.42,119
2023-07-02,43,103.0,26.0,9,0.61,92
2023-07-03,18,30.0,18.0,6,0.45,107
2023-07-04,20,40.0,36.0,11,0.69,92
2023-07-05,21,53.0,47.0,12,0.74,65
2023-07-06,18,50.0,34.0,13,0.72,100
2023-07-07,23,63.0,38.0,10,0.68,84
2023-07-08,23,57.0,38.0,10,0.67,94
2023-07-09,21,53.0,31.0,10,0.58,101
2023-07-10,22,47.0,17.0,7,0.47,110
2023-07-11,29,59.0,17.0,9,0.54,108
2023-07-12,24,43.0,14.0,6,0.4,87
2023-07-13,17,22.0,20.0,4,0.43,78
2023-07-14,20,37.0,32.0,5,0.54,77
2023-07-15,20,48.0,38.0,9,0.6,82
2023-07-16,22,51.0,43.0,10,0.71,94
2023-07-17,22,56.0,41.0,12,0.63,82
2023-07-18,19,41.0,27.0,7,0.53,104
2023-07-19,19,37.0,23.0,6,0.45,114
2023-07-20,20,45.0,28.0,9,0.51,97
2023-07-21,18,43.0,29.0,15,0.5,96
2023-07-22,20,54.0,36.0,10,0.58,91
2023-07-23,21,59.0,38.0,13,0.52,90
2023-07-24,19,40.0,29.0,10,0.56,100
2023-07-25,22,49.0,34.0,9,0.59,112
2023-07-26,25,50.0,30.0,7,0.59,108
2023-07-27,26,40.0,28.0,5,0.63,73
2023-07-28,24,40.0,29.0,7,0.52,90
2023-07-29,17,30.0,21.0,6,0.53,119
2023-07-30,13,27.0,16.0,6,0.44,95
2023-07-31,13,27.0,20.0,5,0.53,88
2023-08-01,16,30.0,20.0,6,0.57,80
2023-08-02,21,46.0,28.0,8,0.65,79
2023-08-03,20,45.0,19.0,5,0.53,82
2023-08-04,27,54.0,17.0,9,0.52,104
2023-08-05,30,65.0,29.0,15,0.58,97
2023-08-06,21,35.0,18.0,8,0.48,99
2023-08-07,20,29.0,24.0,5,0.55,100
2023-08-08,14,25.0,16.0,5,0.46,80
2023-08-09,15,27.0,20.0,5,0.49,61
2023-08-10,25,56.0,23.0,5,0.59,62
2023-08-11,20,32.0,17.0,4,0.48,89
2023-08-12,21,41.0,38.0,5,0.63,92
2023-08-13,22,50.0,45.0,9,0.78,97
2023-08-14,16,34.0,23.0,6,0.47,106
2023-08-15,17,30.0,14.0,5,0.44,108
2023-08-16,91,214.5,13.0,6,0.43,83
2023-08-17,40,104.0,23.0,6,0.55,79
2023-08-18,27,54.0,38.0,10,0.66,77
2023-08-19,27,58.0,56.0,11,0.76,51
2023-08-20,26,51.0,38.0,9,0.63,92
2023-08-21,27,60.0,36.0,13,0.57,93
2023-08-22,25,54.0,26.0,11,0.48,101
2023-08-23,21,40.0,23.0,8,0.42,106
2023-08-24,26,61.0,36.0,13,0.58,81
2023-08-25,22,36.0,16.0,6,0.46,92
2023-08-26,19,27.0,17.0,5,0.43,111
2023-08-27,21,35.0,23.0,8,0.58,97
2023-08-28,24,41.0,32.0,8,0.7,94
2023-08-29,17,31.0,25.0,5,0.56,101
2023-08-30,20,41.0,38.0,11,0.7,87
2023-08-31,25,50.0,29.0,12,0.65,101
2023-09-01,29,61.0,27.0,13,0.59,105
2023-09-02,37,96.0,41.0,12,0.76,82
2023-09-03,26,70.0,31.0,10,0.56,100
2023-09-04,26,63.0,32.0,9,0.58,84
2023-09-05,24,40.0,13.0,5,0.46,97
2023-09-06,27,42.0,15.0,5,0.55,99
2023-09-07,41,82.0,13.0,4,0.48,84
2023-09-08,28,42.0,27.0,9,0.55,58
2023-09-09,34,55.0,43.0,7,0.76,77
2023-09-10,32,59.0,45.0,10,0.79,71
2023-09-11,21,33.0,22.0,5,0.43,86
2023-09-12,23,45.0,32.0,8,0.59,78
2023-09-13,23,48.0,41.0,7,0.63,79
2023-09-14,23,49.0,37.0,6,0.52,63
2023-09-15,26,61.0,41.0,10,0.63,68
2023-09-16,25,50.0,38.0,6,0.54,77
2023-09-17,29,73.0,29.0,6,0.48,77
2023-09-18,25,50.0,29.0,6,0.59,66
2023-09-19,29,40.0,24.0,5,0.62,71
2023-09-20,28,40.0,36.0,5,0.63,41
2023-09-21,21,35.0,41.0,6,0.65,50
2023-09-22,21,30.0,32.0,5,0.57,32
2023-09-23,39,98.0,26.0,5,0.56,49
2023-09-24,24,38.0,22.0,4,0.48,67
2023-09-25,21,31.0,27.0,6,0.54,64
2023-09-26,23,26.0,27.0,5,0.57,66
2023-09-27,23,29.0,24.0,5,0.58,62
2023-09-28,31,44.0,30.0,10,0.73,61
2023-09-29,23,42.0,24.0,6,0.53,70
2023-09-30,25,38.0,34.0,6,0.58,45
2023-10-01,22,29.0,17.0,5,0.44,60
2023-10-02,28,41.0,28.0,7,0.61,46
2023-10-03,32,45.0,41.0,7,0.85,15
2023-10-04,27,32.0,26.0,7,0.54,55
2023-10-05,18,19.0,23.0,4,0.44,59
2023-10-06,27,36.0,40.0,5,0.58,33
2023-10-07,30,46.0,43.0,7,0.7,46
2023-10-08,30,51.0,49.0,9,0.75,41
2023-10-09,27,49.0,44.0,7,0.66,39
2023-10-10,25,42.0,35.0,6,0.68,37
2023-10-11,23,25.0,23.0,4,0.5,49
2023-10-12,21,21.0,25.0,6,0.57,69
2023-10-13,24,31.0,33.0,6,0.56,62
2023-10-14,30,48.0,47.0,6,0.76,43
2023-10-15,34,63.0,56.0,12,1.13,38
2023-10-16,33,60.0,50.0,10,0.96,33
2023-10-17,28,39.0,31.0,6,0.56,58
2023-10-18,34,47.0,43.0,6,0.68,35
2023-10-19,26,35.0,31.0,5,0.54,67
2023-10-20,34,61.0,58.0,11,1.02,33
2023-11-01,45,92.0,75.0,16,1.29,27
2023-11-02,39,115.0,47.0,9,0.94,40
2023-11-03,28,77.0,52.0,10,0.69,35
2023-11-04,30,70.0,46.0,16,0.64,41
2023-11-05,26,62.0,27.0,7,0.45,50
2023-11-06,46,89.0,60.0,13,1.26,19
2023-11-07,47,85.0,58.0,16,1.1,26
2023-11-08,39,87.0,52.0,14,0.86,36
2023-11-09,45,108.0,59.0,22,1.08,23
2023-11-10,54,106.0,58.0,21,1.08,35
2023-11-11,36,77.0,27.0,17,0.54,55
2023-11-12,38,78.0,45.0,16,0.8,29
2023-11-13,71,116.0,64.0,13,1.46,22
2023-11-14,75,134.0,67.0,16,1.4,34
2023-11-15,38,103.0,26.0,7,0.51,58
2023-11-16,39,79.0,57.0,10,1.1,29
2023-11-17,65,112.0,79.0,21,1.73,16
2023-11-18,72,120.0,84.0,20,1.8,20
2023-11-19,74,123.0,90.0,19,1.93,20
2023-11-20,56,103.0,80.0,20,1.65,22
2023-11-21,51,108.0,61.0,23,1.23,27
2023-11-22,62,214.0,48.0,17,0.9,39
2023-11-23,44,133.0,49.0,11,0.84,38
2023-11-24,64,159.0,75.0,20,1.43,21
2023-11-25,42,131.0,46.0,16,0.7,35
2023-11-26,58,135.0,70.0,19,1.56,16
2023-11-27,47,111.0,67.0,25,1.39,19
2023-11-28,42,92.0,64.0,22,1.28,20
2023-11-29,23,47.0,26.0,11,0.51,57
2023-11-30,34,80.0,48.0,20,0.84,27
2023-12-01,51,96.0,66.0,19,1.43,16
2023-12-02,70,120.0,77.0,27,2.02,15
2023-12-03,70,116.0,80.0,31,1.98,13
2023-12-04,73,121.0,85.0,30,2.13,13
2023-12-05,70,214.5,57.0,20,1.43,28
2023-12-06,90,214.5,71.0,21,1.54,16
2023-12-07,48,118.0,75.0,20,2.23,15
2023-12-08,47,97.0,74.0,26,1.84,11
2023-12-09,55,107.0,72.0,30,1.63,13
2023-12-10,47,98.0,67.0,19,1.14,16
2023-12-11,41,88.0,58.0,17,1.15,20
2023-12-12,51,100.0,69.0,23,1.47,18
2023-12-13,59,111.0,62.0,19,1.49,22
2023-12-14,34,117.0,16.0,9,0.43,51
2023-12-15,22,75.0,15.0,7,0.45,61
2023-12-16,41,88.0,47.0,19,1.07,23
2023-12-17,58,103.0,51.0,20,1.35,24
2023-12-18,38,76.0,48.0,15,0.86,32
2023-12-19,46,148.0,41.0,14,0.85,34
2023-12-20,45,134.0,40.0,16,0.89,35
2023-12-21,36,95.0,47.0,15,1.06,31
2023-12-22,55,118.0,66.0,24,1.57,16
2023-12-23,48,95.0,58.0,24,1.17,21
2023-12-24,63,113.0,71.0,19,1.65,13
2023-12-25,79,136.0,79.0,24,2.2,11
2023-12-26,85,137.0,87.0,32,2.37,13
2023-12-27,91,151.0,90.5,30,2.68,12
2023-12-28,88,139.0,85.0,32,2.4,14
2023-12-29,83,139.0,88.0,28,2.24,14
2023-12-30,72,126.0,82.0,26,2.01,14
2023-12-31,57,103.0,63.0,24,1.54,24
2024-01-01,54,108.0,67.0,22,1.53,17
2024-01-02,56,107.0,69.0,29,1.64,19
2024-01-03,64,110.0,77.0,29,1.99,16
2024-01-04,67,115.0,79.0,28,2.08,19
2024-01-05,58,100.0,74.0,28,1.85,17
2024-01-06,66,109.0,76.0,30,1.85,18
2024-01-07,79,124.0,86.0,30,2.16,16
2024-01-08,75,133.0,80.0,26,1.95,19
2024-01-09,55,120.0,73.0,28,1.74,18
2024-01-10,66,123.0,80.0,31,2.04,14
2024-01-11,80,136.0,90.5,26,2.28,16
2024-01-12,75,131.0,90.5,27,2.35,15
2024-01-13,58,126.0,71.0,24,1.93,23
2024-01-14,44,109.0,68.0,20,1.35,23
2024-01-15,61,126.0,81.0,26,1.68,20
2024-01-16,76,134.0,84.0,35,1.94,18
2024-01-17,80,138.0,88.0,37,2.28,15
2024-01-18,75,125.0,83.0,38,1.9,17
2024-01-19,63,139.0,49.0,17,1.22,40
2024-01-20,40,160.0,24.0,10,0.53,66
2024-01-21,25,52.0,15.0,8,0.42,66
2024-01-22,31,54.0,32.0,10,0.78,42
2024-01-23,35,55.0,28.0,14,0.65,44
2024-01-24,45,68.0,45.0,13,1.04,32
2024-01-25,47,79.0,38.0,25,0.9,45
2024-01-26,47,91.0,41.0,16,0.93,44
2024-01-27,51,93.0,63.0,19,1.35,28
2024-01-28,66,111.0,69.0,27,1.8,25
2024-01-29,75,122.0,78.0,28,2.03,22
2024-01-30,71,106.0,74.0,22,1.76,25
2024-01-31,62,92.0,67.0,22,1.55,26
2024-02-01,62,83.0,45.0,13,1.1,45
2024-02-02,69,76.0,26.0,9,0.94,60
2024-02-03,61,62.0,32.0,10,1.09,55
2024-02-04,72,80.0,49.0,13,1.42,60
2024-02-05,69,79.0,36.0,17,1.17,78
2024-02-06,41,54.0,31.0,14,0.76,72
2024-02-07,47,61.0,28.0,15,0.84,68
2024-02-08,68,86.0,39.0,15,1.28,59
2024-02-09,56,86.0,41.0,18,1.07,56
2024-02-10,86,187.0,41.0,21,0.99,45
2024-02-11,51,96.0,47.0,20,1.2,37
2024-02-12,52,79.0,53.0,21,1.45,37
2024-02-13,47,79.0,41.0,23,1.25,44
2024-02-14,26,58.0,11.0,9,0.39,82
2024-02-15,29,56.0,32.0,14,0.85,52
2024-02-16,36,65.0,50.0,16,1.13,34
2024-02-17,56,157.0,52.0,16,1.24,37
2024-02-18,91,214.5,8.0,10,0.36,80
2024-02-19,45,178.0,27.0,10,0.63,51
2024-02-20,91,214.5,21.0,11,0.63,41
2024-02-21,65,214.5,13.0,11,0.52,54
2024-02-22,56,169.0,19.0,13,0.6,44
2024-02-23,73,145.0,22.0,11,0.79,46
2024-02-24,91,214.5,28.0,14,0.83,49
2024-02-25,91,214.5,43.0,11,1.02,26
2024-02-26,68,121.0,26.0,8,0.78,47
2024-02-27,73,122.0,35.0,8,0.95,35
2024-02-28,64,114.0,21.0,8,0.71,56
2024-02-29,39,68.0,15.0,10,0.49,74
2024-03-01,57,80.0,35.0,10,0.8,63
2024-03-02,55,90.0,61.0,12,1.19,42
2024-03-03,52,79.0,48.0,11,0.93,47
2024-03-04,39,76.0,24.0,11,0.67,65
2024-03-05,31,94.0,18.0,10,0.39,86
2024-03-06,36,86.0,28.0,8,0.6,70
2024-03-07,68,214.5,23.0,8,0.49,81
2024-03-08,53,161.0,47.0,14,0.79,54
2024-03-09,51,125.0,48.0,16,0.82,57
2024-03-10,37,98.0,24.0,7,0.41,93
2024-03-11,44,92.0,51.0,14,0.85,56
2024-03-12,41,99.0,50.0,16,0.79,54
2024-03-13,36,81.0,41.0,13,0.7,68
2024-03-14,41,97.0,46.0,19,0.78,58
2024-03-15,87,214.5,31.0,10,0.59,62
2024-03-16,65,214.5,16.0,9,0.37,93
2024-03-17,46,127.0,23.0,8,0.47,76
2024-03-18,42,133.0,16.0,8,0.35,90
2024-03-19,43,125.0,41.0,15,0.7,58
2024-03-20,38,94.0,57.0,19,0.85,45
2024-03-21,41,105.0,51.0,20,0.89,58
2024-03-22,35,99.0,43.0,12,0.68,65
2024-03-23,43,125.0,30.0,9,0.57,74
2024-03-24,24,32.0,24.0,6,0.52,72
2024-03-25,35,55.0,40.0,9,0.89,56
2024-03-26,29,49.0,38.0,9,0.69,54
2024-03-27,26,40.0,25.0,7,0.57,72
2024-03-28,34,63.0,46.0,11,0.8,47
2024-03-29,47,123.0,41.0,16,0.77,53
2024-03-30,91,214.5,44.0,14,0.6,55
2024-03-31,55,139.0,45.0,15,0.79,63
2024-04-01,35,103.0,26.0,9,0.39,73
2024-04-02,49,128.0,15.0,8,0.34,82
2024-04-03,35,87.0,18.0,10,0.36,78
2024-04-04,34,68.0,23.0,13,0.42,80
2024-04-05,36,63.0,31.0,9,0.46,59
2024-04-06,41,57.0,28.0,9,0.59,53
2024-04-07,40,57.0,36.0,8,0.66,57
2024-04-08,34,65.0,40.0,11,0.53,57
2024-04-09,31,49.0,30.0,7,0.48,58
2024-04-10,29,51.0,30.0,8,0.49,84
2024-04-11,34,64.0,47.0,12,0.57,58
2024-04-12,33,67.0,48.0,18,0.61,61
2024-04-13,34,69.0,45.0,16,0.57,58
2024-04-14,91,214.5,31.0,15,0.48,63
2024-04-15,71,214.5,28.0,13,0.36,68
2024-04-16,46,140.0,39.0,12,0.47,66
2024-04-17,32,75.0,34.0,8,0.42,79
2024-04-18,26,43.0,25.0,8,0.44,79
2024-04-19,31,53.0,25.0,9,0.42,78
2024-04-20,26,44.0,16.0,8,0.33,85
2024-04-21,28,41.0,29.0,10,0.44,73
2024-04-22,32,68.0,31.0,11,0.42,70
2024-04-23,79,214.5,30.0,9,0.4,74
2024-04-24,30,71.0,39.0,13,0.45,68
2024-04-25,27,55.0,34.0,13,0.44,84
2024-04-26,38,99.0,40.0,12,0.41,71
2024-04-27,38,79.0,26.0,8,0.35,98
2024-04-28,91,214.5,12.0,10,0.3,81
2024-04-29,28,46.0,15.0,7,0.31,86
2024-04-30,31,44.0,25.0,7,0.42,77
2024-05-01,28,48.0,36.0,8,0.41,70
2024-05-02,20,30.0,24.0,7,0.45,59
2024-05-03,21,28.0,23.0,7,0.48,55
2024-05-04,28,53.0,37.0,8,0.44,74
2024-05-05,34,72.0,45.0,13,0.5,74
2024-05-06,37,86.0,43.0,11,0.45,75
2024-05-07,34,73.0,41.0,10,0.44,77
2024-05-08,28,50.0,31.0,8,0.42,85
2024-05-09,25,44.0,19.0,8,0.34,98
2024-05-10,40,90.0,19.0,8,0.26,93
2024-05-11,26,56.0,29.0,8,0.36,76
2024-05-12,28,55.0,40.0,10,0.38,79
2024-05-13,25,53.0,37.0,14,0.38,91
2024-05-14,28,58.0,21.0,9,0.35,116
2024-05-15,52,171.0,25.0,8,0.33,113
2024-05-16,42,100.0,35.0,10,0.38,102
2024-05-17,41,101.0,45.0,14,0.46,93
2024-05-18,32,69.0,35.0,8,0.35,98
2024-05-19,46,107.0,26.0,10,0.35,106
2024-05-20,47,104.0,32.0,8,0.34,99
2024-05-21,29,58.0,26.0,7,0.31,111
2024-05-22,27,50.0,25.0,7,0.36,117
2024-05-23,34,70.0,33.0,9,0.41,108
2024-05-24,91,214.5,27.0,8,0.36,85
2024-05-25,48,78.0,21.0,8,0.38,96
2024-05-26,36,62.0,34.0,8,0.38,75
2024-05-27,31,49.0,31.0,9,0.41,92
2024-05-28,21,31.0,13.0,7,0.38,86
2024-05-29,20,25.0,14.0,7,0.32,95
2024-05-30,20,33.0,24.0,7,0.35,91
2024-05-31,27,67.0,35.0,8,0.4,69
2024-06-01,27,55.0,27.0,8,0.32,78
2024-06-02,24,37.0,20.0,8,0.35,98
2024-06-03,25,38.0,26.0,9,0.4,93
2024-06-04,27,33.0,18.0,10,0.42,116
2024-06-05,25,45.0,29.0,12,0.42,95
2024-06-06,18,23.0,13.0,7,0.37,94
2024-06-07,20,33.0,21.0,9,0.32,85
2024-06-08,23,34.0,23.0,8,0.35,80
2024-06-09,22,38.0,31.0,10,0.38,82
2024-06-10,23,42.0,33.0,11,0.36,88
2024-06-11,21,42.0,35.0,9,0.34,98
2024-06-12,24,50.0,35.0,12,0.4,103
2024-06-13,23,44.0,30.0,11,0.35,87
2024-06-14,24,42.0,27.0,10,0.41,97
2024-06-15,24,49.0,32.0,16,0.41,93
2024-06-16,19,26.0,18.0,8,0.44,115
2024-06-17,20,31.0,24.0,9,0.39,106
2024-06-18,25,56.0,18.0,11,0.38,113
2024-06-19,32,75.0,29.0,18,0.43,94
2024-06-20,20,35.0,19.0,9,0.33,90
2024-06-21,18,35.0,24.0,8,0.38,92
2024-06-22,23,51.0,32.0,12,0.38,91
2024-06-23,22,44.0,29.0,14,0.33,84
2024-06-24,21,59.0,32.0,13,0.34,90
2024-06-25,22,54.0,35.0,13,0.38,96
2024-06-26,20,40.0,20.0,9,0.31,116
2024-06-27,18,35.0,19.0,8,0.34,102
2024-06-28,17,27.0,22.0,8,0.35,111
2024-06-29,20,38.0,27.0,10,0.4,95
2024-06-30,19,33.0,18.0,9,0.31,97
2024-07-01,18,28.0,21.0,10,0.39,102
2024-07-02,21,38.0,32.0,11,0.42,92
2024-07-03,21,37.0,27.0,10,0.42,103
2024-07-04,25,54.0,26.0,8,0.4,99
2024-07-05,20,38.0,23.0,8,0.45,133
2024-07-06,27,61.0,39.0,11,0.52,77
2024-07-07,27,50.0,12.0,9,0.41,124
2024-07-08,21,33.0,17.0,11,0.54,101
2024-07-09,37,72.0,30.0,11,0.57,88
2024-07-10,37,85.0,35.0,9,0.51,86
2024-07-11,35,78.0,32.0,13,0.48,89
2024-07-12,36,84.0,27.0,12,0.5,79
2024-07-13,29,46.0,28.0,7,0.55,73
2024-07-14,17,30.0,19.0,7,0.45,86
2024-07-15,14,23.0,16.0,7,0.48,78
2024-07-16,16,32.0,24.0,7,0.48,67
2024-07-17,19,35.0,19.0,6,0.48,101
2024-07-18,21,45.0,29.0,9,0.55,92
2024-07-19,16,32.0,17.0,8,0.45,102
2024-07-20,58,168.0,13.0,6,0.38,96
2024-07-21,91,214.5,18.0,8,0.46,90
2024-07-22,56,119.0,29.0,6,0.54,56
2024-07-23,32,66.0,21.0,7,0.51,86
2024-07-24,67,166.0,16.0,5,0.42,92
2024-07-25,42,94.0,27.0,7,1.17,85
2024-07-26,29,61.0,24.0,6,0.41,89
2024-07-27,23,47.0,23.0,7,0.43,100
2024-07-28,23,47.0,32.0,9,0.53,87
2024-07-29,19,33.0,20.0,10,0.45,97
2024-07-30,20,42.0,26.0,10,0.55,93
2024-07-31,20,43.0,33.0,11,0.58,97
2024-08-01,23,50.0,36.0,16,0.56,95
2024-08-02,18,28.0,18.0,7,0.44,91
2024-08-03,23,36.0,24.0,8,0.6,85
2024-08-04,23,39.0,24.0,17,0.58,103
2024-08-05,23,45.0,33.0,13,0.54,87
2024-08-06,18,36.0,17.0,8,0.43,81
2024-08-07,20,32.0,23.0,8,0.51,106
2024-08-08,22,37.0,17.0,11,0.49,74
2024-08-09,39,97.0,15.0,7,0.42,90
2024-08-10,18,37.0,20.0,10,0.37,97
2024-08-11,21,41.0,35.0,15,0.56,90
2024-08-12,23,46.0,33.0,17,0.57,101
2024-08-13,19,40.0,20.0,9,0.45,108
2024-08-14,20,29.0,19.0,7,0.5,96
2024-08-15,22,44.0,25.0,8,0.66,83
2024-08-16,20,34.0,23.0,10,0.5,95
2024-08-17,19,32.0,21.0,8,0.4,99
2024-08-18,21,38.0,30.0,12,0.52,92
2024-08-19,21,43.0,35.0,17,0.56,90
2024-08-20,20,41.0,32.0,17,0.51,84
2024-08-21,21,46.0,36.0,14,0.56,96
2024-08-22,26,50.0,29.0,12,0.55,93
2024-08-23,23,41.0,18.0,8,0.53,103
2024-08-24,25,41.0,20.0,9,0.6,83
2024-08-25,19,31.0,17.0,7,0.5,73
2024-08-26,29,61.0,11.0,7,0.4,92
2024-08-27,18,36.0,22.0,9,0.54,90
2024-08-28,18,35.0,23.0,8,0.54,78
2024-08-29,20,35.0,14.0,7,0.49,87
2024-08-30,18,33.0,12.0,6,0.44,75
2024-08-31,29,73.0,12.0,7,0.47,76
2024-09-01,28,45.0,15.0,6,0.5,85
2024-09-02,30,50.0,22.0,8,0.63,72
2024-09-03,25,36.0,16.0,8,0.57,99
2024-09-04,21,32.0,9.0,6,0.37,82
2024-09-05,14,20.0,13.0,7,0.42,75
2024-09-06,14,18.0,13.0,5,0.4,71
2024-09-07,22,35.0,33.0,7,0.57,75
2024-09-08,28,46.0,30.0,10,0.63,62
2024-09-09,20,27.0,13.0,6,0.38,94
2024-09-10,22,30.0,19.0,6,0.46,66
2024-09-11,23,37.0,26.0,6,0.53,56
2024-09-12,26,38.0,24.0,9,0.56,51
2024-09-13,17,24.0,15.0,9,0.39,78
2024-09-14,25,44.0,33.0,7,0.48,44
2024-09-15,30,44.0,31.0,7,0.65,30
2024-09-16,24,36.0,17.0,8,0.47,64
2024-09-17,34,46.0,27.0,10,0.75,46
2024-09-18,35,52.0,35.0,8,0.78,46
2024-09-19,27,50.0,29.0,8,0.61,39
2024-09-20,24,39.0,17.0,6,0.35,68
2024-09-21,21,38.0,29.0,9,0.5,49
2024-09-22,24,46.0,32.0,9,0.5,52
2024-09-23,24,44.0,34.0,12,0.58,76
2024-09-24,30,66.0,34.0,15,0.6,61
2024-09-25,28,48.0,19.0,8,0.4,77
2024-09-26,24,43.0,39.0,12,0.63,61
2024-09-27,33,60.0,44.0,12,0.66,58
2024-09-28,38,48.0,22.0,7,0.63,72
2024-09-29,22,30.0,11.0,7,0.29,73
2024-09-30,20,30.0,14.0,10,0.33,67
2024-10-01,24,40.0,32.0,11,0.55,57
2024-10-02,27,50.0,44.0,11,0.75,44
2024-10-03,23,39.0,25.0,8,0.47,48
2024-10-04,25,44.0,29.0,9,0.52,50
2024-10-05,29,47.0,34.0,14,0.68,32
2024-10-06,29,56.0,34.0,11,0.54,49
2024-10-07,36,65.0,38.0,9,0.61,55
2024-10-08,38,57.0,42.0,10,0.69,28
2024-10-09,32,60.0,41.0,9,0.59,39
2024-10-10,30,64.0,46.0,10,0.71,37
2024-10-11,31,57.0,42.0,11,0.68,24
2024-10-12,29,50.0,38.0,8,0.61,29
2024-10-13,38,60.0,52.0,12,0.82,46
2024-10-14,37,62.0,46.0,16,0.8,42
2024-10-15,29,54.0,40.0,13,0.64,39
2024-10-16,25,39.0,37.0,9,0.58,29
2024-10-17,32,52.0,45.0,10,0.74,41
2024-10-18,34,53.0,44.0,10,0.72,43
2024-10-19,36,54.0,48.0,10,0.78,26
2024-10-20,29,49.0,38.0,8,0.57,44
2024-10-21,26,51.0,23.0,8,0.38,60
2024-10-22,28,57.0,46.0,11,0.64,45
2024-10-23,40,80.0,61.0,15,0.95,31
2024-10-24,35,61.0,41.0,9,0.72,35
2024-10-25,29,53.0,34.0,11,0.6,41
2024-10-26,30,54.0,44.0,10,0.7,33
2024-10-27,46,70.0,54.0,8,0.98,24
2024-10-28,50,83.0,62.0,16,1.1,32
2024-10-29,44,71.0,52.0,14,0.85,30
2024-10-30,28,45.0,30.0,9,0.64,53
2024-10-31,33,47.0,32.0,8,0.61,72
2024-11-01,43,63.0,47.0,13,0.82,39
